id,label,roe_change,tagrt_change,workcap_change,eps_change
SHSE.600297_201912,0,-0.1354,-1.8044,3802331136,0.0908
SHSE.600297_202001,0,-0.1354,-1.8044,3802331136,0.0908
SHSE.600297_202002,0,-0.1354,-1.8044,3802331136,0.0908
SHSE.600297_202003,0,-0.1354,-1.8044,3802331136,0.0908
SHSE.600352_201901,0,-1.0263,-3.5486,-2040115200,0.2866
SHSE.600352_201902,0,-1.0263,-3.5486,-2040115200,0.2866
SHSE.600352_201903,0,-1.0263,-3.5486,-2040115200,0.2866
SHSE.600352_201904,0,2.0662,-13.5737,423362560,-0.8685
SHSE.600352_201905,0,2.0662,-13.5737,423362560,-0.8685
SHSE.600352_201906,0,2.0662,-13.5737,423362560,-0.8685
SHSE.600352_201907,0,-0.2816,-7.4993,632295424,0.3988
SHSE.600352_201908,0,-0.2816,-7.4993,632295424,0.3988
SHSE.600352_201909,0,-0.2816,-7.4993,632295424,0.3988
SHSE.600352_201910,0,-0.3077,8.8649,988334080,0.4243
SHSE.600352_201911,0,-0.3077,8.8649,988334080,0.4243
SHSE.600352_201912,0,-0.3077,8.8649,988334080,0.4243
SHSE.600352_202001,0,-0.3077,8.8649,988334080,0.4243
SHSE.600352_202002,0,-0.3077,8.8649,988334080,0.4243
SHSE.600352_202003,0,-0.3077,8.8649,988334080,0.4243
SHSE.600299_201901,0,-0.1693,-2.1043,-263399936,0.09
SHSE.600299_201902,0,-0.1693,-2.1043,-263399936,0.09
SHSE.600299_201903,0,-0.1693,-2.1043,-263399936,0.09
SHSE.600299_201904,0,1.7971,-19.1329,-267747328,-0.24
SHSE.600299_201905,0,1.7971,-19.1329,-267747328,-0.24
SHSE.600299_201906,0,1.7971,-19.1329,-267747328,-0.24
SHSE.600299_201907,0,-0.8704,2.4938,-246898176,0.09
SHSE.600299_201908,0,-0.8704,2.4938,-246898176,0.09
SHSE.600299_201909,0,-0.8704,2.4938,-246898176,0.09
SHSE.600299_201910,0,0.0449,4.3332,321572352,0.1
SHSE.600299_201911,0,0.0449,4.3332,321572352,0.1
SHSE.600299_201912,0,0.0449,4.3332,321572352,0.1
SHSE.600299_202001,0,-0.6479,0.0204,-124818432,0.07
SHSE.600299_202002,0,-0.6479,0.0204,-124818432,0.07
SHSE.600299_202003,0,-0.6479,0.0204,-124818432,0.07
SHSE.600406_201901,0,4.0546,-7.2722,237701120,0.41
SHSE.600406_201902,0,4.0546,-7.2722,237701120,0.41
SHSE.600406_201903,0,4.0546,-7.2722,237701120,0.41
SHSE.600406_201904,0,-16.5487,-20.3708,61749248,-0.91
SHSE.600406_201905,0,-16.5487,-20.3708,61749248,-0.91
SHSE.600406_201906,0,-16.5487,-20.3708,61749248,-0.91
SHSE.600406_201907,0,7.6159,5.9784,-2239273984,0.24
SHSE.600406_201908,0,7.6159,5.9784,-2239273984,0.24
SHSE.600406_201909,0,7.6159,5.9784,-2239273984,0.24
SHSE.600406_201910,0,1.4887,-3.4547,722340864,0.21
SHSE.600406_201911,0,1.4887,-3.4547,722340864,0.21
SHSE.600406_201912,0,1.4887,-3.4547,722340864,0.21
SHSE.600406_202001,0,1.4887,-3.4547,722340864,0.21
SHSE.600406_202002,0,1.4887,-3.4547,722340864,0.21
SHSE.600406_202003,0,1.4887,-3.4547,722340864,0.21
SHSE.600362_201901,0,-0.5988,0.3301,-1465075712,0.12
SHSE.600362_201902,0,-0.5988,0.3301,-1465075712,0.12
SHSE.600362_201903,0,-0.5988,0.3301,-1465075712,0.12
SHSE.600362_201904,0,0.8937,-8.4538,478687232,-0.5
SHSE.600362_201905,0,0.8937,-8.4538,478687232,-0.5
SHSE.600362_201906,0,0.8937,-8.4538,478687232,-0.5
SHSE.600362_201907,0,-0.74,3.9765,-6145214464,0.17
SHSE.600362_201908,0,-0.74,3.9765,-6145214464,0.17
SHSE.600362_201909,0,-0.74,3.9765,-6145214464,0.17
SHSE.600362_201910,0,0.2642,4.801,3135555584,0.22
SHSE.600362_201911,0,0.2642,4.801,3135555584,0.22
SHSE.600362_201912,0,0.2642,4.801,3135555584,0.22
SHSE.600362_202001,0,0.2642,4.801,3135555584,0.22
SHSE.600362_202002,0,0.2642,4.801,3135555584,0.22
SHSE.600362_202003,0,0.2642,4.801,3135555584,0.22
SZSE.000538_201901,0,-11.4892,0.1793,17572126720,0.56
SZSE.000538_201902,0,-11.4892,0.1793,17572126720,0.56
SZSE.000538_201903,0,-11.4892,0.1793,17572126720,0.56
SZSE.000538_201904,0,-0.9016,-1.0784,-18282821632,-2.37
SZSE.000538_201905,0,-0.9016,-1.0784,-18282821632,-2.37
SZSE.000538_201906,0,-0.9016,-1.0784,-18282821632,-2.37
SZSE.000538_201907,0,0.6994,-4.3126,12246657024,1.35
SZSE.000538_201908,0,0.6994,-4.3126,12246657024,1.35
SZSE.000538_201909,0,0.6994,-4.3126,12246657024,1.35
SZSE.000538_201910,0,0.3459,2.6332,786319360,0.61
SZSE.000538_201911,0,0.3459,2.6332,786319360,0.61
SZSE.000538_201912,0,0.3459,2.6332,786319360,0.61
SZSE.000538_202001,0,-1.4711,1.4443,4228290560,0.51
SZSE.000538_202003,0,-1.4711,1.4443,4228290560,0.51
SHSE.600372_201901,0,2.0883,-5.1714,-1454782976,0.1336
SHSE.600372_201902,0,2.0883,-5.1714,-1454782976,0.1336
SHSE.600372_201903,0,2.0883,-5.1714,-1454782976,0.1336
SHSE.600372_201904,0,-9.0639,31.0808,-6011904,-0.2956
SHSE.600372_201905,0,-9.0639,31.0808,-6011904,-0.2956
SHSE.600372_201906,0,-9.0639,31.0808,-6011904,-0.2956
SHSE.600372_201907,0,6.8556,-24.5044,-96561152,0.1178
SHSE.600372_201908,0,6.8556,-24.5044,-96561152,0.1178
SHSE.600372_201909,0,6.8556,-24.5044,-96561152,0.1178
SHSE.600372_201910,0,0.1725,-2.9743,212469248,0.0549
SHSE.600372_201911,0,0.1725,-2.9743,212469248,0.0549
SHSE.600372_201912,0,0.1725,-2.9743,212469248,0.0549
SHSE.600372_202001,0,0.1725,-2.9743,212469248,0.0549
SHSE.600372_202002,0,0.1725,-2.9743,212469248,0.0549
SHSE.600372_202003,0,0.1725,-2.9743,212469248,0.0549
SHSE.600369_201901,0,-0.8677,-2.1453,0,-0.01
SHSE.600369_201902,0,-0.8677,-2.1453,0,-0.01
SHSE.600369_201903,0,-0.8677,-2.1453,0,-0.01
SHSE.600369_201904,0,7.5673,69.0502,0,0.03
SHSE.600369_201905,0,7.5673,69.0502,0,0.03
SHSE.600369_201906,0,7.5673,69.0502,0,0.03
SHSE.600369_201907,0,-3.5421,-46.5379,0,0.02
SHSE.600369_201908,0,-3.5421,-46.5379,0,0.02
SHSE.600369_201909,0,-3.5421,-46.5379,0,0.02
SHSE.600369_201910,0,-0.4752,1.8685,0,0.03
SHSE.600369_201911,0,-0.4752,1.8685,0,0.03
SHSE.600369_201912,0,-0.4752,1.8685,0,0.03
SHSE.600369_202001,0,-0.4752,1.8685,0,0.03
SHSE.600369_202002,0,-0.4752,1.8685,0,0.03
SHSE.600369_202003,0,-0.4752,1.8685,0,0.03
SHSE.603899_201901,0,-1.6376,-2.0328,164373504,0.198
SHSE.603899_201902,0,-1.6376,-2.0328,164373504,0.198
SHSE.603899_201903,0,-1.6376,-2.0328,164373504,0.198
SHSE.603899_201904,0,3.3912,-6.2581,204085120,-0.5958
SHSE.603899_201905,0,3.3912,-6.2581,204085120,-0.5958
SHSE.603899_201906,0,3.3912,-6.2581,204085120,-0.5958
SHSE.603899_201907,0,-2.3676,-0.2192,-376816768,0.231
SHSE.603899_201908,0,-2.3676,-0.2192,-376816768,0.231
SHSE.603899_201909,0,-2.3676,-0.2192,-376816768,0.231
SHSE.603899_201910,0,2.2384,2.0007,326090624,0.3594
SHSE.603899_201911,0,2.2384,2.0007,326090624,0.3594
SHSE.603899_201912,0,2.2384,2.0007,326090624,0.3594
SHSE.603899_202001,0,2.2384,2.0007,326090624,0.3594
SHSE.603899_202002,0,2.2384,2.0007,326090624,0.3594
SHSE.603899_202003,0,2.2384,2.0007,326090624,0.3594
SHSE.600383_201901,0,1.9822,-25.6532,-727465984,0.63
SHSE.600383_201902,0,1.9822,-25.6532,-727465984,0.63
SHSE.600383_201903,0,1.9822,-25.6532,-727465984,0.63
SHSE.600383_201904,0,-5.8798,26.6106,-737075200,-1.46
SHSE.600383_201905,0,-5.8798,26.6106,-737075200,-1.46
SHSE.600383_201906,0,-5.8798,26.6106,-737075200,-1.46
SHSE.600383_201907,0,2.7821,-12.4443,1312849920,0.47
SHSE.600383_201908,0,2.7821,-12.4443,1312849920,0.47
SHSE.600383_201909,0,2.7821,-12.4443,1312849920,0.47
SHSE.600383_201910,0,-0.3446,-21.8743,5487771648,0.4
SHSE.600383_201911,0,-0.3446,-21.8743,5487771648,0.4
SHSE.600383_201912,0,-0.3446,-21.8743,5487771648,0.4
SHSE.600383_202001,0,-0.3446,-21.8743,5487771648,0.4
SHSE.600383_202002,0,-0.3446,-21.8743,5487771648,0.4
SHSE.600383_202003,0,-0.3446,-21.8743,5487771648,0.4
SHSE.600390_201901,0,0.0006,-0.3649,-1999362048,0.1501
SHSE.600390_201902,0,0.0006,-0.3649,-1999362048,0.1501
SHSE.600390_201903,0,0.0006,-0.3649,-1999362048,0.1501
SHSE.600390_201904,0,5.4288,72.2445,22471451424,-0.3301
SHSE.600390_201905,0,5.4288,72.2445,22471451424,-0.3301
SHSE.600390_201906,0,5.4288,72.2445,22471451424,-0.3301
SHSE.600390_201907,0,-2.0481,-30.7053,-2355301664,0.1944
SHSE.600390_201908,0,-2.0481,-30.7053,-2355301664,0.1944
SHSE.600390_201909,0,-2.0481,-30.7053,-2355301664,0.1944
SHSE.600390_201910,0,0.1559,-4.0985,-3198093312,0.1256
SHSE.600390_201911,0,0.1559,-4.0985,-3198093312,0.1256
SHSE.600390_201912,0,0.1559,-4.0985,-3198093312,0.1256
SHSE.600390_202001,0,0.1559,-4.0985,-3198093312,0.1256
SHSE.600390_202002,0,0.1559,-4.0985,-3198093312,0.1256
SHSE.600390_202003,0,0.1559,-4.0985,-3198093312,0.1256
SHSE.600436_201901,0,-2.761,-2.3164,207337984,0.37
SHSE.600436_201902,0,-2.761,-2.3164,207337984,0.37
SHSE.600436_201903,0,-2.761,-2.3164,207337984,0.37
SHSE.600436_201904,0,5.7568,-6.886,402702592,-1.22
SHSE.600436_201905,0,5.7568,-6.886,402702592,-1.22
SHSE.600436_201906,0,5.7568,-6.886,402702592,-1.22
SHSE.600436_201907,0,-3.3287,-1.0421,431833600,0.57
SHSE.600436_201908,0,-3.3287,-1.0421,431833600,0.57
SHSE.600436_201909,0,-3.3287,-1.0421,431833600,0.57
SHSE.600436_201910,0,-1.2207,0.6719,477321728,0.6
SHSE.600436_201911,0,-1.2207,0.6719,477321728,0.6
SHSE.600436_201912,0,-1.2207,0.6719,477321728,0.6
SHSE.600436_202001,0,-1.2207,0.6719,477321728,0.6
SHSE.600436_202002,0,-1.2207,0.6719,477321728,0.6
SHSE.600436_202003,0,-1.2207,0.6719,477321728,0.6
SHSE.600438_201901,0,-1.5819,-3.5168,-3626521600,0.0925
SHSE.600438_201902,0,-1.5819,-3.5168,-3626521600,0.0925
SHSE.600438_201904,0,-1.2829,12.6054,5031092736,-0.3936
SHSE.600438_201905,0,-1.2829,12.6054,5031092736,-0.3936
SHSE.600438_201906,0,-1.2829,12.6054,5031092736,-0.3936
SHSE.600438_201907,0,6.0455,11.2556,702078208,0.2473
SHSE.600438_201908,0,6.0455,11.2556,702078208,0.2473
SHSE.600438_201909,0,6.0455,11.2556,702078208,0.2473
SHSE.600438_201910,0,0.0946,1.6399,167287296,0.204
SHSE.600438_201911,0,0.0946,1.6399,167287296,0.204
SHSE.600438_201912,0,0.0946,1.6399,167287296,0.204
SHSE.600438_202001,0,0.0946,1.6399,167287296,0.204
SHSE.600438_202002,0,0.0946,1.6399,167287296,0.204
SHSE.600438_202003,0,0.0946,1.6399,167287296,0.204
SZSE.300003_201901,0,-4.0115,0.7484,-482209600,0.0422
SZSE.300003_201902,0,-4.0115,0.7484,-482209600,0.0422
SZSE.300003_201903,0,-4.0115,0.7484,-482209600,0.0422
SZSE.300003_201904,0,16.2394,-9.2736,621383360,-0.3552
SZSE.300003_201905,0,16.2394,-9.2736,621383360,-0.3552
SZSE.300003_201906,0,16.2394,-9.2736,621383360,-0.3552
SZSE.300003_201907,0,-0.8676,1.902,16612096,0.3235
SZSE.300003_201908,0,-0.8676,1.902,16612096,0.3235
SZSE.300003_201909,0,-0.8676,1.902,16612096,0.3235
SZSE.300003_201910,0,-3.3269,-4.456,302997760,0.2582
SZSE.300003_201911,0,-3.3269,-4.456,302997760,0.2582
SZSE.300003_201912,0,-3.3269,-4.456,302997760,0.2582
SZSE.300003_202001,0,-3.3269,-4.456,302997760,0.2582
SZSE.300003_202002,0,-3.3269,-4.456,302997760,0.2582
SZSE.300003_202003,0,-3.3269,-4.456,302997760,0.2582
SZSE.000568_201901,0,-1.6904,-1.6418,-520211456,0.502
SZSE.000568_201902,0,-1.6904,-1.6418,-520211456,0.502
SZSE.000568_201903,0,-1.6904,-1.6418,-520211456,0.502
SZSE.000568_201904,0,12.4168,-1.8781,925948928,-1.346
SZSE.000568_201905,0,12.4168,-1.8781,925948928,-1.346
SZSE.000568_201906,0,12.4168,-1.8781,925948928,-1.346
SZSE.000568_201907,0,-2.2178,1.0899,-2095157248,0.843
SZSE.000568_201908,0,-2.2178,1.0899,-2095157248,0.843
SZSE.000568_201909,0,-2.2178,1.0899,-2095157248,0.843
SZSE.000568_201910,0,-3.4023,-0.9053,2176968704,0.714
SZSE.000568_201911,0,-3.4023,-0.9053,2176968704,0.714
SZSE.000568_201912,0,-3.4023,-0.9053,2176968704,0.714
SZSE.000568_202001,0,-3.4023,-0.9053,2176968704,0.714
SZSE.000568_202002,0,-3.4023,-0.9053,2176968704,0.714
SZSE.000568_202003,0,-3.4023,-0.9053,2176968704,0.714
SHSE.600398_201901,0,-1.4391,0.3586,1025688064,0.19
SHSE.600398_201902,0,-1.4391,0.3586,1025688064,0.19
SHSE.600398_201903,0,-1.4391,0.3586,1025688064,0.19
SHSE.600398_201904,0,8.0704,0.3387,1360288768,-0.5
SHSE.600398_201905,0,8.0704,0.3387,1360288768,-0.5
SHSE.600398_201906,0,8.0704,0.3387,1360288768,-0.5
SHSE.600398_201907,0,-2.8298,1.8396,-1554596864,0.21
SHSE.600398_201908,0,-2.8298,1.8396,-1554596864,0.21
SHSE.600398_201909,0,-2.8298,1.8396,-1554596864,0.21
SHSE.600398_201910,0,-6.6848,5.5587,-60061696,0.11
SHSE.600398_201911,0,-6.6848,5.5587,-60061696,0.11
SHSE.600398_201912,0,-6.6848,5.5587,-60061696,0.11
SHSE.600398_202001,0,-6.6848,5.5587,-60061696,0.11
SHSE.600398_202002,0,-6.6848,5.5587,-60061696,0.11
SHSE.600398_202003,0,-6.6848,5.5587,-60061696,0.11
SZSE.000625_201901,0,-1.8317,-14.0687,-1356729600,-0.1
SZSE.000625_201902,0,-1.8317,-14.0687,-1356729600,-0.1
SZSE.000625_201903,0,-1.8317,-14.0687,-1356729600,-0.1
SZSE.000625_201904,0,-19.9447,-2.8634,-2084072448,-0.58
SZSE.000625_201905,0,-19.9447,-2.8634,-2084072448,-0.58
SZSE.000625_201906,0,-19.9447,-2.8634,-2084072448,-0.58
SZSE.000625_201907,0,8.5622,3.8231,303732352,-0.03
SZSE.000625_201908,0,8.5622,3.8231,303732352,-0.03
SZSE.000625_201909,0,8.5622,3.8231,303732352,-0.03
SZSE.000625_201910,0,2.0294,6.6795,1686748032,-0.08
SZSE.000625_201911,0,2.0294,6.6795,1686748032,-0.08
SZSE.000625_201912,0,2.0294,6.6795,1686748032,-0.08
SZSE.000625_202001,0,2.0294,6.6795,1686748032,-0.08
SZSE.000625_202002,0,2.0294,6.6795,1686748032,-0.08
SZSE.000625_202003,0,2.0294,6.6795,1686748032,-0.08
SZSE.000630_201901,0,-1.0125,1.4843,-67482368,0.007
SZSE.000630_201902,0,-1.0125,1.4843,-67482368,0.007
SZSE.000630_201903,0,-1.0125,1.4843,-67482368,0.007
SZSE.000630_201904,0,2.1993,28.1284,172283392,-0.043
SZSE.000630_201905,0,2.1993,28.1284,172283392,-0.043
SZSE.000630_201906,0,2.1993,28.1284,172283392,-0.043
SZSE.000630_201907,0,-1.5996,-15.6545,-747945984,0.012
SZSE.000630_201908,0,-1.5996,-15.6545,-747945984,0.012
SZSE.000630_201909,0,-1.5996,-15.6545,-747945984,0.012
SZSE.000630_201910,0,0.5212,-1.3579,-1212046656,0.027
SZSE.000630_201911,0,0.5212,-1.3579,-1212046656,0.027
SZSE.000630_201912,0,0.5212,-1.3579,-1212046656,0.027
SZSE.000630_202001,0,0.5212,-1.3579,-1212046656,0.027
SZSE.000630_202002,0,0.5212,-1.3579,-1212046656,0.027
SZSE.000630_202003,0,0.5212,-1.3579,-1212046656,0.027
SHSE.601006_201901,0,-2.0753,-4.3309,1296898048,0.16
SHSE.601006_201902,0,-2.0753,-4.3309,1296898048,0.16
SHSE.601006_201903,0,-2.0753,-4.3309,1296898048,0.16
SHSE.601006_201904,0,0.7376,-28.4656,2658143232,-0.71
SHSE.601006_201905,0,0.7376,-28.4656,2658143232,-0.71
SHSE.601006_201906,0,0.7376,-28.4656,2658143232,-0.71
SHSE.601006_201907,0,0.2611,-1.1308,-2771382272,0.27
SHSE.601006_201908,0,0.2611,-1.1308,-2771382272,0.27
SHSE.601006_201909,0,0.2611,-1.1308,-2771382272,0.27
SHSE.601006_201910,0,-0.2416,-3.2411,3189371904,0.27
SHSE.601006_201911,0,-0.2416,-3.2411,3189371904,0.27
SHSE.601006_201912,0,-0.2416,-3.2411,3189371904,0.27
SHSE.601006_202001,0,-0.2416,-3.2411,3189371904,0.27
SHSE.601006_202002,0,-0.2416,-3.2411,3189371904,0.27
SHSE.601006_202003,0,-0.2416,-3.2411,3189371904,0.27
SZSE.000627_201901,0,-3.0477,6.0107,6793139200,0.07
SZSE.000627_201902,0,-3.0477,6.0107,6793139200,0.07
SZSE.000627_201903,0,-3.0477,6.0107,6793139200,0.07
SZSE.000627_201904,0,-0.2109,85.6139,7527188480,-0.2
SZSE.000627_201905,0,-0.2109,85.6139,7527188480,-0.2
SZSE.000627_201906,0,-0.2109,85.6139,7527188480,-0.2
SZSE.000627_201907,0,0.8923,20.893,-5637302272,0.08
SZSE.000627_201909,0,0.8923,20.893,-5637302272,0.08
SZSE.000627_201910,0,-0.7123,10.9842,-631793664,0.06
SZSE.000627_201911,0,-0.7123,10.9842,-631793664,0.06
SZSE.000627_201912,0,-0.7123,10.9842,-631793664,0.06
SZSE.000627_202001,0,-0.7123,10.9842,-631793664,0.06
SZSE.000627_202002,0,-0.7123,10.9842,-631793664,0.06
SZSE.000627_202003,0,-0.7123,10.9842,-631793664,0.06
SHSE.601012_201901,0,1.5704,-0.8846,936716288,0.32
SHSE.601012_201902,0,1.5704,-0.8846,936716288,0.32
SHSE.601012_201903,0,1.5704,-0.8846,936716288,0.32
SHSE.601012_201904,0,-2.241,30.1779,435972608,-0.71
SHSE.601012_201905,0,-2.241,30.1779,435972608,-0.71
SHSE.601012_201906,0,-2.241,30.1779,435972608,-0.71
SHSE.601012_201907,0,6.4587,-23.4718,4318981120,0.35
SHSE.601012_201908,0,6.4587,-23.4718,4318981120,0.35
SHSE.601012_201909,0,6.4587,-23.4718,4318981120,0.35
SHSE.601012_201910,0,0.7013,13.5929,357499904,0.41
SHSE.601012_201911,0,0.7013,13.5929,357499904,0.41
SHSE.601012_201912,0,0.7013,13.5929,357499904,0.41
SHSE.601012_202001,0,0.7013,13.5929,357499904,0.41
SHSE.601012_202002,0,0.7013,13.5929,357499904,0.41
SHSE.601012_202003,0,0.7013,13.5929,357499904,0.41
SZSE.300015_201901,0,-3.5877,-5.439,17458176,0.0453
SZSE.300015_201902,0,-3.5877,-5.439,17458176,0.0453
SZSE.300015_201903,0,-3.5877,-5.439,17458176,0.0453
SZSE.300015_201904,0,1.9671,-5.8032,482387328,-0.2992
SZSE.300015_201905,0,1.9671,-5.8032,482387328,-0.2992
SZSE.300015_201906,0,1.9671,-5.8032,482387328,-0.2992
SZSE.300015_201907,0,3.3569,-2.866,-477148416,0.1
SZSE.300015_201908,0,3.3569,-2.866,-477148416,0.1
SZSE.300015_201909,0,3.3569,-2.866,-477148416,0.1
SZSE.300015_201910,0,3.2193,0.6119,-687713376,0.174
SZSE.300015_201911,0,3.2193,0.6119,-687713376,0.174
SZSE.300015_201912,0,3.2193,0.6119,-687713376,0.174
SZSE.300015_202001,0,3.2193,0.6119,-687713376,0.174
SZSE.300015_202002,0,3.2193,0.6119,-687713376,0.174
SZSE.300015_202003,0,3.2193,0.6119,-687713376,0.174
SZSE.000629_201901,0,1.5988,-3.989,1001687040,0.1214
SZSE.000629_201902,0,1.5988,-3.989,1001687040,0.1214
SZSE.000629_201903,0,1.5988,-3.989,1001687040,0.1214
SZSE.000629_201904,0,-15.6671,-33.1636,658777728,-0.2721
SZSE.000629_201905,0,-15.6671,-33.1636,658777728,-0.2721
SZSE.000629_201906,0,-15.6671,-33.1636,658777728,-0.2721
SZSE.000629_201907,0,-8.0755,-20.3298,555836160,0.052
SZSE.000629_201908,0,-8.0755,-20.3298,555836160,0.052
SZSE.000629_201909,0,-8.0755,-20.3298,555836160,0.052
SZSE.000629_201910,0,-6.756,-9.8727,186902784,0.0245
SZSE.000629_201911,0,-6.756,-9.8727,186902784,0.0245
SZSE.000629_201912,0,-6.756,-9.8727,186902784,0.0245
SZSE.000629_202001,0,-6.756,-9.8727,186902784,0.0245
SZSE.000629_202002,0,-6.756,-9.8727,186902784,0.0245
SZSE.000629_202003,0,-6.756,-9.8727,186902784,0.0245
SHSE.601009_201901,0,-1.0386,1.5853,0,0.25
SHSE.601009_201902,0,-1.0386,1.5853,0,0.25
SHSE.601009_201903,0,-1.0386,1.5853,0,0.25
SHSE.601009_201904,0,1.3501,19.3924,0,-0.87
SHSE.601009_201905,0,1.3501,19.3924,0,-0.87
SHSE.601009_201906,0,1.3501,19.3924,0,-0.87
SHSE.601009_201907,0,0.682,-6.432,0,0.42
SHSE.601009_201908,0,0.682,-6.432,0,0.42
SHSE.601009_201909,0,0.682,-6.432,0,0.42
SHSE.601009_201910,0,-1.1891,-2.1895,0,0.36
SHSE.601009_201911,0,-1.1891,-2.1895,0,0.36
SHSE.601009_201912,0,-1.1891,-2.1895,0,0.36
SHSE.601009_202001,0,-1.1891,-2.1895,0,0.36
SHSE.601009_202002,0,-1.1891,-2.1895,0,0.36
SHSE.601009_202003,0,-1.1891,-2.1895,0,0.36
SHSE.603986_201901,0,-4.5412,-2.8048,7284096,0.1298
SHSE.603986_201902,0,-4.5412,-2.8048,7284096,0.1298
SHSE.603986_201903,0,-4.5412,-2.8048,7284096,0.1298
SHSE.603986_201904,0,-14.025,-26.3755,41905664,-1.2989
SHSE.603986_201905,0,-14.025,-26.3755,41905664,-1.2989
SHSE.603986_201906,0,-14.025,-26.3755,41905664,-1.2989
SHSE.603986_201907,0,5.4778,24.3636,-255781248,0.5189
SHSE.603986_201908,0,5.4778,24.3636,-255781248,0.5189
SHSE.603986_201909,0,5.4778,24.3636,-255781248,0.5189
SHSE.603986_201910,0,3.8762,19.4024,1212664832,0.87
SHSE.603986_201911,0,3.8762,19.4024,1212664832,0.87
SHSE.603986_201912,0,3.8762,19.4024,1212664832,0.87
SHSE.603986_202001,0,-0.4568,14.5827,50420992,0.49
SHSE.603986_202002,0,-0.4568,14.5827,50420992,0.49
SZSE.300017_201901,0,-0.2789,-4.0213,-126764288,0.0776
SZSE.300017_201902,0,-0.2789,-4.0213,-126764288,0.0776
SZSE.300017_201903,0,-0.2789,-4.0213,-126764288,0.0776
SZSE.300017_201904,0,-4.5815,-9.2055,445013504,-0.2846
SZSE.300017_201905,0,-4.5815,-9.2055,445013504,-0.2846
SZSE.300017_201906,0,-4.5815,-9.2055,445013504,-0.2846
SZSE.300017_201907,0,12.7077,-5.5183,727971584,0.2856
SZSE.300017_201908,0,12.7077,-5.5183,727971584,0.2856
SZSE.300017_201909,0,12.7077,-5.5183,727971584,0.2856
SZSE.300017_201910,0,-6.3871,-4.5696,51984896,-0.0132
SZSE.300017_201911,0,-6.3871,-4.5696,51984896,-0.0132
SZSE.300017_201912,0,-6.3871,-4.5696,51984896,-0.0132
SZSE.300017_202001,0,-6.3871,-4.5696,51984896,-0.0132
SZSE.300017_202002,0,-6.3871,-4.5696,51984896,-0.0132
SZSE.300017_202003,0,-6.3871,-4.5696,51984896,-0.0132
SHSE.603993_201901,0,-2.1687,-5.9085,412258304,0.025
SHSE.603993_201902,0,-2.1687,-5.9085,412258304,0.025
SHSE.603993_201903,0,-2.1687,-5.9085,412258304,0.025
SHSE.603993_201904,0,-8.569,-47.2642,276623360,-0.2
SHSE.603993_201905,0,-8.569,-47.2642,276623360,-0.2
SHSE.603993_201906,0,-8.569,-47.2642,276623360,-0.2
SHSE.603993_201907,0,0.8728,10.7197,-6193152000,0.022
SHSE.603993_201908,0,0.8728,10.7197,-6193152000,0.022
SHSE.603993_201909,0,0.8728,10.7197,-6193152000,0.022
SHSE.603993_201910,0,0.064,95.3751,66600960,0.021
SHSE.603993_201911,0,0.064,95.3751,66600960,0.021
SHSE.603993_201912,0,0.064,95.3751,66600960,0.021
SHSE.603993_202001,0,0.064,95.3751,66600960,0.021
SHSE.603993_202002,0,0.064,95.3751,66600960,0.021
SHSE.603993_202003,0,0.064,95.3751,66600960,0.021
SHSE.600516_201901,0,-7.4665,-35.9461,1535369216,0.6805
SHSE.600516_201902,0,-7.4665,-35.9461,1535369216,0.6805
SHSE.600516_201903,0,-7.4665,-35.9461,1535369216,0.6805
SHSE.600516_201904,0,-28.171,-88.3875,748747776,-2.8154
SHSE.600516_201905,0,-28.171,-88.3875,748747776,-2.8154
SHSE.600516_201906,0,-28.171,-88.3875,748747776,-2.8154
SHSE.600516_201907,0,-0.3185,13.6201,800436224,0.1432
SHSE.600516_201908,0,-0.3185,13.6201,800436224,0.1432
SHSE.600516_201909,0,-0.3185,13.6201,800436224,0.1432
SHSE.600516_201910,0,-2.8776,-3.3412,647520256,0.1785
SHSE.600516_201911,0,-2.8776,-3.3412,647520256,0.1785
SHSE.600516_201912,0,-2.8776,-3.3412,647520256,0.1785
SHSE.600516_202001,0,-2.8776,-3.3412,647520256,0.1785
SHSE.600516_202002,0,-2.8776,-3.3412,647520256,0.1785
SHSE.600516_202003,0,-2.8776,-3.3412,647520256,0.1785
SHSE.601021_201901,0,-3.5529,-1.3095,-886562816,0.09
SHSE.601021_201902,0,-3.5529,-1.3095,-886562816,0.09
SHSE.601021_201903,0,-3.5529,-1.3095,-886562816,0.09
SHSE.601021_201904,0,0.098,-6.8635,607421696,-1.15
SHSE.601021_201905,0,0.098,-6.8635,607421696,-1.15
SHSE.601021_201906,0,0.098,-6.8635,607421696,-1.15
SHSE.601021_201907,0,-1.4401,0.2288,-1662605696,0.41
SHSE.601021_201908,0,-1.4401,0.2288,-1662605696,0.41
SHSE.601021_201909,0,-1.4401,0.2288,-1662605696,0.41
SHSE.601021_201910,0,3.8094,0.704,187615360,0.94
SHSE.601021_201911,0,3.8094,0.704,187615360,0.94
SHSE.601021_201912,0,3.8094,0.704,187615360,0.94
SHSE.601021_202001,0,3.8094,0.704,187615360,0.94
SHSE.601021_202002,0,3.8094,0.704,187615360,0.94
SHSE.601021_202003,0,3.8094,0.704,187615360,0.94
SZSE.300024_201901,0,0.1231,2.3674,25923584,0.078
SZSE.300024_201902,0,0.1231,2.3674,25923584,0.078
SZSE.300024_201903,0,0.1231,2.3674,25923584,0.078
